NetworkId,FullName,TotalPublications,TotalCitations,FirstYear,AuthorTopField,AuthorFieldDiversity,gender_only,intersectional,race_ethnicity,AuthorGender,AffiliationId,AffiliationName,org_id,carnegie_id,carnegie_doctoral_type,carnegie_msi,carnegie_hsi,carnegie_hbcu
216,curt doetkott,1,2.0,2017,biology,0.3640816326530612,1,0,0,man,57328836.0,North Dakota State University,2340947716.0,200332.0,R2,False,False,False
723,li cao,1,2.0,2017,psychology,0.0,1,0,0,woman,,,,,,,,
552,sean joseph creighton,2,3.0,2013,engineering,0.3333333333333333,0,0,0,man,,,,,,,,
720,maggie varga,2,3.0,2013,political science,0.3333333333333333,0,0,0,woman,,,,,,,,
722,diana lynn cahill,2,3.0,2013,political science,0.3333333333333333,0,0,0,woman,,,,,,,,
827,jeremy paul stringer,1,0.0,2016,engineering,0.0,0,0,0,man,,,,,,,,
768,chatanika stoop,2,4.0,2014,engineering,0.0,1,0,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
277,quincy brown,1,1.0,2015,computer science,0.3522727272727273,3,2,1,man,,,,,,,,
725,yarazeth medina,1,1.0,2015,political science,0.6,0,0,2,unknown,,,,,,,,
792,lourdes a medina,1,1.0,2015,political science,0.0,0,0,0,woman,,,,,,,,
793,michelle beadle holder,1,1.0,2015,computer science,0.0,0,0,0,woman,,,,,,,,
238,erika v hall,1,17.0,2016,psychology,0.4264705882352941,6,3,7,woman,,,,,,,,
385,katherine w phillips,1,17.0,2016,psychology,0.4493284493284493,12,8,16,woman,,,,,,,,
829,simon pitts,1,0.0,2014,political science,0.0,0,0,0,man,,,,,,,,
664,maria nandadevi cortesrodriguez,1,1.0,2015,political science,1.0,0,0,0,woman,,,,,,,,
710,sarah morton,2,2.0,2018,sociology,0.2,0,0,0,woman,72951846.0,Washington State University,1133568255.0,236939.0,R1,False,False,False
204,beth a montelone,6,3.0,2005,biology,0.2301587301587301,1,0,1,woman,189590672.0,Kansas State University,1679301981.0,155399.0,R1,False,False,False
250,chardie l baird,1,0.0,2011,psychology,0.3602941176470588,7,0,4,unknown,189590672.0,Kansas State University,1679301981.0,155399.0,R1,False,False,False
394,jan middendorf,1,0.0,2011,computer science,0.0,0,0,0,woman,189590672.0,Kansas State University,1679301981.0,155399.0,R1,False,False,False
465,christa smith,1,0.0,2011,computer science,0.1666666666666666,0,0,1,woman,189590672.0,Kansas State University,1679301981.0,155399.0,R1,False,False,False
625,ruth a dyer,6,3.0,2005,mathematics,0.0952380952380952,1,0,1,woman,189590672.0,Kansas State University,1679301981.0,155399.0,R1,False,False,False
530,lisa defrankcole,2,10.0,2013,political science,0.1333333333333333,1,0,0,woman,,,,,,,,
746,sandra holbrook,1,2.0,2017,political science,0.5,1,0,0,woman,57328836.0,North Dakota State University,2340947716.0,200332.0,R2,False,False,False
96,mary e rezac,1,0.0,2006,unknown,0.5074334898278561,0,0,0,woman,189590672.0,Kansas State University,1679301981.0,155399.0,R1,False,False,False
261,terry s king,1,0.0,2006,unknown,0.8029556650246306,0,0,0,man,189590672.0,Kansas State University,1679301981.0,155399.0,R1,False,False,False
20,rebecca richardskortum,1,0.0,2008,medicine,0.2661467346213109,3,0,2,woman,,,,,,,,
834,sherry woods,1,0.0,2008,political science,1.0,0,0,0,woman,,,,,,,,
767,elizabeth birmingham,4,1.0,2010,political science,0.1666666666666666,2,0,0,woman,,,,,,,,
750,kathy sukalski,1,1.0,2011,sociology,0.0,0,0,0,woman,24571045.0,University of North Dakota,3725107953.0,200280.0,R2,False,False,False
631,j p carpenter,3,0.0,2011,unknown,0.1474926253687315,6,1,2,woman,,,,,,,,
824,d patrick oneal,1,0.0,2011,computer science,0.0,0,0,0,unknown,,,,,,,,
331,tuere bowles,1,1.0,2010,sociology,0.2333333333333333,2,1,4,unknown,,,,,,,,
419,pamela p martin,1,1.0,2010,psychology,0.2794117647058823,1,0,9,woman,,,,,,,,
463,eric j carpenter,1,1.0,2010,biology,0.3647959183673469,0,0,1,man,,,,,,,,
748,sue guenterschlesinger,1,0.0,2012,political science,0.0,0,0,0,woman,,,,,,,,
232,kathleen l kitto,1,0.0,2012,engineering,0.289198606271777,0,0,1,woman,,,,,,,,
146,peggy layne,9,0.0,2005,engineering,0.1753846153846154,2,0,1,woman,859038795.0,Virginia Tech,2324274490.0,233921.0,R1,False,False,False
563,leigh harrell,1,0.0,2011,computer science,0.0,0,0,0,woman,859038795.0,Virginia Tech,2324274490.0,233921.0,R1,False,False,False
783,beatriz hernandez,1,0.0,2007,unknown,0.0,0,0,0,woman,23968078.0,University of Puerto Rico at Humacao,680176345.0,243179.0,carnegie,True,True,False
836,edwin diaz,1,0.0,2007,unknown,1.0,0,0,0,man,23968078.0,University of Puerto Rico at Humacao,680176345.0,243179.0,carnegie,True,True,False
490,lisa aultmanhall,1,0.0,2006,engineering,0.3240316258055943,1,0,0,woman,,,,,,,,
735,britt a holmen,1,0.0,2006,unknown,0.2411873840445269,1,0,0,woman,,,,,,,,
952,jessica drennan,1,3.0,2013,political science,0.0,0,0,0,woman,,,,,,,,
6,janis p terpenny,1,2.0,2009,engineering,0.4161709258483452,0,0,1,woman,,,,,,,,
346,ane turner johnson,1,2.0,2009,sociology,0.2645803698435277,7,1,0,woman,,,,,,,,
751,cassandra groen,1,1.0,2010,sociology,0.0,0,0,0,woman,,,,,,,,
604,suzanne held,1,4.0,2017,psychology,0.3076923076923077,1,0,1,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
765,rebecca m belou,3,16.0,2017,psychology,0.1,2,0,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
831,michaela young,1,4.0,2017,psychology,0.0,1,0,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
310,bonnie r rush,1,0.0,2007,medicine,0.6450549450549451,0,0,0,woman,189590672.0,Kansas State University,1679301981.0,155399.0,R1,False,False,False
809,mary madden,1,0.0,2013,political science,0.2857142857142857,4,0,0,woman,,,,,,,,
94,miles hewstone,1,102.0,2017,psychology,0.5898096627387951,29,0,40,man,40120149.0,University of Oxford,1264081333.0,,other,False,False,False
398,john f dovidio,3,131.0,2017,psychology,0.6095159895528516,56,4,98,man,32971472.0,Yale University,1421279711.0,130794.0,R1,False,False,False
753,fabian m h schellhaas,1,102.0,2017,psychology,0.8333333333333334,0,0,1,man,32971472.0,Yale University,1421279711.0,130794.0,R1,False,False,False
901,angelika love,1,102.0,2017,psychology,0.6,0,0,0,woman,40120149.0,University of Oxford,1264081333.0,,other,False,False,False
210,catherine c eckel,1,3.0,2005,economics,0.277003984063745,2,0,1,woman,,,,,,,,
766,patricia hyer,2,3.0,2005,unknown,0.0,1,0,0,woman,,,,,,,,
48,sophie trawalter,2,3.0,2019,psychology,0.6130612244897959,3,4,27,woman,51556381.0,University of Virginia,2123654681.0,234076.0,R1,False,False,False
89,james n druckman,1,1.0,2019,political science,0.3802389705882353,6,0,8,man,111979921.0,Northwestern University,1089840204.0,147767.0,R1,False,False,False
732,ivonne montes,1,1.0,2019,political science,0.5,1,0,2,woman,111979921.0,Northwestern University,1089840204.0,147767.0,R1,False,False,False
935,mary feng,1,0.0,2005,engineering,0.0,0,0,0,woman,,,,,,,,
936,hailey christine,1,0.0,2005,engineering,0.0,0,0,0,woman,,,,,,,,
937,ryan dupont,1,0.0,2005,engineering,0.0,0,0,0,man,,,,,,,,
51,marcia l gumpertz,1,0.0,2012,mathematics,0.1521604938271605,1,0,3,woman,,,,,,,,
844,gregory alan good,1,0.0,2017,engineering,0.0,1,0,0,man,,,,,,,,
845,samantha laurel swanson,1,0.0,2017,engineering,0.0,1,0,0,woman,,,,,,,,
846,maryann c hellrigel,1,0.0,2017,engineering,0.0,1,0,0,woman,,,,,,,,
847,caroline missouri wochnick,1,0.0,2017,engineering,0.0,1,0,0,man,,,,,,,,
848,hannah bech,1,0.0,2017,engineering,0.0,1,0,0,woman,,,,,,,,
849,amanda marie kapetanakis,1,0.0,2017,engineering,0.0,1,0,0,woman,,,,,,,,
541,billy williams,2,14.0,2017,engineering,0.1672449687716863,1,0,0,man,160664669.0,American Geophysical Union,4031135368.0,,other,False,False,False
178,monica c skewes,2,12.0,2017,psychology,0.4164904862579281,4,0,1,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
377,elizabeth a shanahan,2,12.0,2017,political science,0.232051282051282,0,0,1,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
738,joy honea,2,12.0,2017,psychology,0.1904761904761904,0,0,0,woman,193198326.0,Montana State University Billings,2298499133.0,180179.0,carnegie,False,False,False
929,kristen intemann,2,12.0,2017,political science,0.2236559139784946,8,1,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
249,christina d weber,1,0.0,2015,sociology,0.1666666666666666,1,0,0,woman,,,,,,,,
480,karinna m vernaza,1,0.0,2016,engineering,0.25,0,0,0,woman,,,,,,,,
522,lori d lindley,1,0.0,2016,psychology,0.6691176470588235,2,0,0,woman,,,,,,,,
642,theresa m vitolo,1,0.0,2016,computer science,0.3285714285714285,0,0,0,woman,,,,,,,,
145,elisa m konieczko,1,0.0,2016,medicine,0.25,0,0,0,woman,,,,,,,,
803,weslene tallmadge,1,0.0,2016,political science,0.0,0,0,0,woman,,,,,,,,
591,tonya saddler,1,1.0,2008,political science,0.1904761904761904,0,0,0,woman,,,,,,,,
80,patricia drentea,1,0.0,2017,psychology,0.3975510204081632,3,0,3,woman,,,,,,,,
853,sarah ballard,1,0.0,2017,psychology,0.0,1,0,0,woman,,,,,,,,
447,kristine j olson,1,1.0,2017,psychology,0.5454545454545454,3,0,0,woman,218822139.0,Dixie State University,1702059199.0,230171.0,carnegie,False,False,False
862,lexie kambich,1,7.0,2017,psychology,0.0,0,0,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
121,cynthia burack,1,1.0,2006,sociology,0.3768939393939394,14,0,1,woman,52357470.0,Ohio State University,297975.0,204796.0,R1,False,False,False
599,suzanne e franks,1,1.0,2006,sociology,0.1636363636363636,3,0,0,woman,,,,,,,,
24,martijn van zomeren,1,5.0,2018,psychology,0.5034013605442177,3,1,4,man,,,,,,,,
349,rebecca l warner,2,9.0,2018,political science,0.2037037037037037,5,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False
357,michelle kay bothwell,3,9.0,2018,sociology,0.2832512315270936,5,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False
555,dwaine plaza,2,9.0,2018,sociology,0.2287581699346405,8,0,4,man,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False
863,bonnie ruder,2,9.0,2018,medicine,0.2,1,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False
140,christiane spitzmueller,5,20.0,2018,psychology,0.5168439716312057,0,0,1,woman,44461941.0,University of Houston,1921858629.0,225511.0,R1,True,True,False
510,candice l thomas,3,13.0,2018,psychology,0.9047619047619048,1,0,0,woman,47838141.0,Saint Louis University,1279622537.0,179159.0,R2,False,False,False
741,jia yu,2,10.0,2018,psychology,0.7142857142857143,0,0,1,unknown,44461941.0,University of Houston,1921858629.0,225511.0,R1,True,True,False
873,stephen netzley,1,3.0,2018,psychology,0.0,0,0,0,man,44461941.0,University of Houston,1921858629.0,225511.0,R1,True,True,False
874,folasade olufemiayoola,1,3.0,2018,sociology,0.0,1,0,0,woman,64032852.0,Pan-Atlantic University,2765377868.0,,other,False,False,False
875,emem laguda,1,3.0,2018,psychology,0.0,0,0,0,woman,64032852.0,Pan-Atlantic University,2765377868.0,,other,False,False,False
872,andi stepnick,1,22.0,2014,sociology,0.0,1,0,0,man,,,,,,,,
439,russell a matthews,2,7.0,2018,psychology,0.6989948862634456,0,0,0,man,17301866.0,University of Alabama,682842409.0,100751.0,R1,False,False,False
728,theresa p atkinson,1,4.0,2018,psychology,0.5,0,0,0,woman,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False
764,alexandra a henderson,1,4.0,2018,psychology,0.4666666666666667,0,0,0,woman,91044093.0,Zayed University,3959022706.0,,other,False,False,False
566,dandan chen,1,0.0,2017,psychology,0.696969696969697,0,0,0,man,,,,,,,,
878,heather walling doty,3,0.0,2017,engineering,0.0,1,0,0,woman,,,,,,,,
329,robin andreasen,4,10.0,2017,sociology,0.0952380952380952,1,0,2,man,86501945.0,University of Delaware,2223053423.0,130943.0,R1,False,False,False
879,latecia m abrahamhilaire,1,4.0,2018,psychology,0.0,1,0,0,unknown,,,,,,,,
760,cristina m lopez,1,4.0,2018,psychology,0.4651162790697674,4,1,4,woman,,,,,,,,
100,carol feghalibostwick,3,5.0,2018,medicine,0.3979933110367893,3,0,0,woman,153297377.0,Medical University of South Carolina,1421804932.0,218335.0,carnegie,False,False,False
881,eric e griffith,1,2.0,2018,unknown,0.0,1,0,0,man,,,,,,,,
3,erika marinspiotta,6,33.0,2010,unknown,0.291441870305723,3,1,2,woman,135310074.0,University of Wisconsin-Madison,676979550.0,240444.0,R1,False,False,False
911,lindsey templeton,1,0.0,2018,psychology,0.1666666666666666,1,0,1,woman,,,,,,,,
323,l pamela cook,1,0.0,2017,unknown,0.2816326530612245,0,0,0,unknown,,,,,,,,
164,lane strathearn,1,3.0,2018,psychology,0.4655996177735308,20,0,0,man,126307644.0,University of Iowa,1295795697.0,153658.0,R1,False,False,False
339,gwenith g fisher,1,3.0,2018,psychology,0.4039836567926455,3,0,0,woman,92446798.0,Colorado State University,3874051008.0,126818.0,R1,False,False,False
402,zhuxi wang,1,3.0,2018,psychology,1.0,0,0,0,unknown,44461941.0,University of Houston,1921858629.0,225511.0,R1,True,True,False
560,jing zhang,2,10.0,2018,psychology,0.8571428571428571,0,0,0,woman,43369023.0,"California State University, San Bernardino",2354014071.0,110510.0,carnegie,True,True,False
103,julia e fulghum,1,0.0,2018,unknown,0.3430127041742287,0,0,0,woman,169521973.0,University of New Mexico,1675328267.0,187985.0,R1,True,True,False
843,brittany ortiz,2,0.0,2017,sociology,0.2857142857142857,0,0,2,woman,169521973.0,University of New Mexico,1675328267.0,187985.0,R1,True,True,False
882,kate nash cunningham,1,0.0,2018,sociology,0.0,0,0,0,man,169521973.0,University of New Mexico,1675328267.0,187985.0,R1,True,True,False
287,stacy blakebeard,1,0.0,2018,sociology,0.3525641025641026,10,5,5,woman,,,,,,,,
927,shawna vican,4,10.0,2018,sociology,0.3333333333333333,1,2,0,woman,86501945.0,University of Delaware,2223053423.0,130943.0,R1,False,False,False
886,rania sanford,1,0.0,2018,political science,0.0,0,1,0,woman,,,,,,,,
888,michele c deramo,1,0.0,2018,political science,0.0,0,1,0,woman,,,,,,,,
891,nicole n aljoe,1,0.0,2018,political science,0.0,0,1,0,woman,,,,,,,,
241,julie simmons ivy,2,2.0,2018,medicine,0.2843822843822843,1,1,1,woman,,,,,,,,
889,saejin kwak tanguay,2,2.0,2018,sociology,0.3333333333333333,1,1,0,unknown,,,,,,,,
887,hong zhang,2,1.0,2018,psychology,1.0,0,0,0,unknown,157773358.0,Sun Yat-sen University,2683900587.0,,other,False,False,False
742,joseph mcguire,1,0.0,2018,unknown,0.6138975966562173,0,0,0,man,,,,,,,,
883,thuy t tran,1,0.0,2018,political science,0.0,0,0,0,woman,,,,,,,,
885,padma akkaraju,1,0.0,2018,political science,0.0,0,0,0,woman,,,,,,,,
890,andrea zigler,1,0.0,2018,political science,0.0,0,0,0,woman,,,,,,,,
27,michael sukyoung chwe,1,9.0,2018,economics,0.2294372294372294,1,0,0,man,161318765.0,"University of California, Los Angeles",3661788253.0,110662.0,R1,False,False,False
81,francesca r jensenius,1,9.0,2018,political science,0.5953654188948306,6,1,1,woman,1289895318.0,Norwegian Institute of International Affairs,3741065778.0,,other,False,False,False
132,david j samuels,2,10.0,2018,political science,0.4271241830065359,5,0,2,man,130238516.0,University of Minnesota,1853563168.0,174066.0,R1,False,False,False
134,mala htun,4,12.0,2017,political science,0.4680080482897384,29,1,5,woman,169521973.0,University of New Mexico,1675328267.0,187985.0,R1,True,True,False
400,adria lawrence,1,9.0,2018,political science,0.7017543859649122,0,0,0,woman,145311948.0,Johns Hopkins University,2362892431.0,162928.0,R1,False,False,False
553,david andrew singer,1,9.0,2018,economics,0.4597560975609756,0,0,0,man,63966007.0,Massachusetts Institute of Technology,1770160405.0,166683.0,R1,False,False,False
602,kaitlin t mccormick,1,3.0,2018,psychology,0.5,2,1,0,woman,130769515.0,Pennsylvania State University,3638840717.0,214777.0,R1,False,False,False
617,elaine c dicicco,1,3.0,2018,psychology,1.0,4,1,0,woman,130769515.0,Pennsylvania State University,3638840717.0,214777.0,R1,False,False,False
18,ellen m broido,1,19.0,2019,sociology,0.3712121212121212,14,0,1,woman,157417397.0,Bowling Green State University,697395832.0,201441.0,R2,False,False,False
87,lisa k hanasono,1,19.0,2019,psychology,0.5714285714285714,2,0,3,woman,82951845.0,RMIT University,3944932402.0,,other,False,False,False
318,susana pena,1,19.0,2019,sociology,0.2666666666666666,6,0,0,woman,157417397.0,Bowling Green State University,697395832.0,201441.0,R2,False,False,False
320,karen v root,1,19.0,2019,biology,0.3619047619047619,1,0,0,woman,157417397.0,Bowling Green State University,697395832.0,201441.0,R2,False,False,False
389,margaret m yacobucci,1,19.0,2019,biology,0.2878787878787879,1,0,0,woman,157417397.0,Bowling Green State University,697395832.0,201441.0,R2,False,False,False
754,deborah a oneil,1,19.0,2019,psychology,0.4554621848739495,5,0,0,woman,157417397.0,Bowling Green State University,697395832.0,201441.0,R2,False,False,False
896,y anthony elizabeth,1,0.0,2004,political science,0.0,0,0,0,unknown,,,,,,,,
228,marcy h towns,1,27.0,2010,unknown,0.1630568959712714,2,1,0,woman,,,,,,,,
980,mattheis a,1,1.0,2018,mathematics,0.0,0,0,0,unknown,27825529.0,"California State University, Los Angeles",3245209959.0,110592.0,carnegie,True,True,False
30,thomas j zagenczyk,1,4.0,2018,psychology,0.5283018867924528,0,0,0,man,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False
123,debbie laverie,1,4.0,2018,business,0.1904761904761904,0,0,0,woman,12315562.0,Texas Tech University,2294551921.0,229115.0,R1,False,False,False
368,william l gardner,1,4.0,2018,psychology,0.4653500264503615,3,0,0,man,12315562.0,Texas Tech University,2294551921.0,229115.0,R1,False,False,False
511,kristin l scott,1,4.0,2018,psychology,0.7807486631016043,0,0,0,woman,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False
703,claudia c cogliser,1,4.0,2018,psychology,0.3321718931475029,0,0,0,woman,12315562.0,Texas Tech University,2294551921.0,229115.0,R1,False,False,False
857,siyuan li,1,4.0,2018,business,0.0,0,0,0,unknown,16285277.0,College of William & Mary,3028721488.0,231624.0,R2,False,False,False
578,myra marx ferree,1,9.0,2019,sociology,0.3320926385442515,83,13,4,woman,135310074.0,University of Wisconsin-Madison,676979550.0,240444.0,R1,False,False,False
8,ashli j sheidow,1,1.0,2018,psychology,0.4710701484895033,5,0,0,woman,153297377.0,Medical University of South Carolina,1421804932.0,218335.0,carnegie,False,False,False
300,tamara k nowling,1,1.0,2018,biology,0.35650623885918,1,0,0,woman,153297377.0,Medical University of South Carolina,1421804932.0,218335.0,carnegie,False,False,False
252,erin a mcclure,1,1.0,2018,medicine,0.5024691358024691,3,0,0,woman,153297377.0,Medical University of South Carolina,1421804932.0,218335.0,carnegie,False,False,False
374,annie n simpson,1,1.0,2018,medicine,0.6759238521836506,2,0,0,woman,153297377.0,Medical University of South Carolina,1421804932.0,218335.0,carnegie,False,False,False
950,darlene shaw,1,1.0,2018,medicine,0.0,1,0,0,woman,153297377.0,Medical University of South Carolina,1421804932.0,218335.0,carnegie,False,False,False
902,lauren hawthorne,1,0.0,2018,psychology,0.0,0,0,0,woman,114250311.0,Rockhurst University,2375959780.0,179043.0,carnegie,False,False,False
904,kathleen oconnell,1,0.0,2006,unknown,0.0,0,0,0,woman,,,,,,,,
291,john m carey,1,0.0,2017,political science,0.3926605504587156,2,0,7,man,107672454.0,Dartmouth College,3890521425.0,182670.0,R1,False,False,False
337,kevin r carman,1,0.0,2017,biology,0.3337995337995338,0,0,2,man,134113660.0,"University of Nevada, Reno",3152150775.0,182290.0,R1,False,False,False
352,yusaku horiuchi,2,1.0,2017,political science,0.3355913832813982,4,0,7,man,107672454.0,Dartmouth College,3890521425.0,182670.0,R1,False,False,False
743,katherine clayton,1,0.0,2017,political science,0.2473684210526315,1,0,4,woman,97018004.0,Stanford University,1085861517.0,243744.0,R1,False,False,False
905,james c e onyeneke,1,0.0,2018,psychology,0.0,0,0,1,man,,,,,,,,
906,beth a johnson,1,2.0,2018,unknown,0.0,0,0,0,woman,,,,,,,,
149,holly m hutchins,1,6.0,2019,psychology,0.3598862019914651,0,1,0,woman,44461941.0,University of Houston,1921858629.0,225511.0,R1,True,True,False
160,jamison v kovach,1,6.0,2019,engineering,0.2316234796404019,0,1,0,man,44461941.0,University of Houston,1921858629.0,225511.0,R1,True,True,False
169,shannon d willoughby,1,6.0,2018,unknown,0.1376344086021505,0,0,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
908,megan bruun,1,6.0,2018,physics,0.0,0,0,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False
903,courtney lennartz,3,23.0,2018,psychology,0.1666666666666666,0,0,1,woman,66946132.0,"University of Maryland, College Park",3507754253.0,163286.0,R1,True,False,False
382,nadia e brown,1,1.0,2019,political science,0.3930542031807854,41,32,23,woman,219193219.0,Purdue University,3208971139.0,243780.0,R1,False,False,False
894,eugene ohu,1,7.0,2019,psychology,0.3205128205128205,0,0,0,man,,,,,,,,
909,anne osezua,1,7.0,2019,psychology,0.0,0,0,0,woman,,,,,,,,
325,orlando c richard,1,3.0,2019,psychology,0.3389238294898672,6,0,14,man,162577319.0,University of Texas at Dallas,3136594921.0,228787.0,R1,False,False,False
499,derek r avery,1,3.0,2019,psychology,0.5500990099009901,5,0,20,man,47251452.0,Wake Forest University,2528382103.0,199847.0,R2,False,False,False
535,aleksandra luksyte,1,3.0,2019,psychology,0.6846153846153846,1,0,1,woman,177877127.0,University of Western Australia,2585366157.0,,other,False,False,False
897,o dorian boncoeur,1,3.0,2019,psychology,1.0,0,0,0,unknown,162577319.0,University of Texas at Dallas,3136594921.0,228787.0,R1,False,False,False
433,lynn t singer,1,5.0,2019,medicine,0.4623015873015873,13,0,1,woman,,,,,,,,
700,kathi n miner,4,14.0,2019,psychology,0.7505050505050505,12,1,3,woman,91045830.0,Texas A&M University,40906527.0,228723.0,R1,False,False,False
512,adrienne r cartersowell,3,13.0,2019,psychology,0.5885057471264368,6,2,3,woman,91045830.0,Texas A&M University,40906527.0,228723.0,R1,False,False,False
629,samantha c january,1,12.0,2019,unknown,0.3333333333333333,1,0,0,woman,,,,,,,,
910,kelly k dray,1,12.0,2019,psychology,0.0,1,0,0,woman,,,,,,,,
69,valerie gray hardcastle,1,3.0,2019,psychology,0.3941695247427731,2,1,1,woman,63135867.0,University of Cincinnati,3740284992.0,201885.0,R1,False,False,False
88,farrah jacquez,1,3.0,2019,psychology,0.3581920903954802,2,2,6,woman,63135867.0,University of Cincinnati,3740284992.0,201885.0,R1,False,False,False
973,helga van miegroet,1,5.0,2019,unknown,0.0,2,0,0,woman,,,,,,,,
912,mary triana,1,0.0,2007,psychology,0.0,0,0,0,woman,,,,,,,,
916,eric arredondo,1,0.0,2007,psychology,0.0,0,0,0,man,,,,,,,,
665,anna k lee,1,12.0,2019,psychology,0.5428571428571428,1,2,4,woman,,,,,,,,
800,jessica cannady,1,12.0,2019,medicine,0.0,0,1,0,woman,,,,,,,,
865,maya corneille,1,12.0,2019,psychology,0.3219373219373219,10,4,4,woman,,,,,,,,
576,sherrice allen,1,12.0,2019,biology,0.1666666666666666,0,2,0,woman,,,,,,,,
918,alexia guess,1,12.0,2019,sociology,0.0,0,1,0,woman,,,,,,,,
143,claudia peus,1,46.0,2019,psychology,0.3257011245088741,5,0,0,woman,62916508.0,Technische Universität München,4037261301.0,,other,False,False,False
177,tanja hentschel,1,46.0,2019,unknown,0.3600713012477718,2,0,0,woman,62916508.0,Technische Universität München,4037261301.0,,other,False,False,False
356,madeline e heilman,2,52.0,2019,psychology,0.6261682242990654,28,1,0,woman,57206974.0,New York University,1244502711.0,193900.0,R1,False,False,False
445,meg a bond,2,2.0,2017,sociology,0.2774283717679944,13,1,2,woman,133738476.0,University of Massachusetts Lowell,3422667822.0,166513.0,R2,False,False,False
861,michelle c haynesbaratz,1,0.0,2017,psychology,0.2,0,0,0,woman,,,,,,,,
917,tugba metinyurt,1,0.0,2017,psychology,0.5,0,0,0,woman,,,,,,,,
915,presha e neidermeyer,1,4.0,2016,psychology,0.0,0,0,0,woman,,,,,,,,
234,fehmidah munir,1,28.0,2019,medicine,0.4024126984126984,3,0,0,unknown,143804889.0,Loughborough University,875071542.0,,other,False,False,False
254,sarah barnard,1,28.0,2019,sociology,0.296551724137931,11,0,1,woman,143804889.0,Loughborough University,875071542.0,,other,False,False,False
870,jessica ivy,1,0.0,2018,unknown,0.0,0,0,0,woman,,,,,,,,
871,litany lineberry,1,0.0,2018,computer science,0.0,0,0,0,unknown,,,,,,,,
913,c danielle grimes,1,0.0,2018,unknown,0.0,0,0,0,unknown,,,,,,,,
914,vemitra m white,1,0.0,2018,unknown,0.0,0,0,0,unknown,,,,,,,,
924,sarah b lee,1,0.0,2018,computer science,0.3,0,0,0,woman,,,,,,,,
4,nana oseikofi,1,5.0,2019,sociology,0.6884057971014492,7,1,6,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False
66,h tuba ozkanhaller,1,5.0,2019,geology,0.2522474881015336,0,0,0,unknown,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False
462,deborah h john,1,5.0,2019,psychology,0.224390243902439,1,0,1,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False
653,lisa gaines,1,5.0,2019,geography,0.1969696969696969,0,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False
884,kali furman,1,5.0,2019,sociology,1.0,0,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False
771,susan m shaw,1,5.0,2019,sociology,0.1809523809523809,5,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False
457,cynthia lopez,1,5.0,2019,psychology,0.0,0,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False
259,karen graham,1,2.0,2019,psychology,0.1142857142857142,1,0,0,woman,,,,,,,,
422,christine m shea,1,2.0,2019,psychology,0.4926470588235294,1,0,0,woman,,,,,,,,
444,mary fran t malone,1,2.0,2019,political science,0.552439024390244,4,0,0,woman,,,,,,,,
893,justin r young,1,2.0,2019,psychology,1.0,1,0,0,man,,,,,,,,
43,jammie bentonspeyers,1,4.0,2004,sociology,0.0,0,0,0,woman,,,,,,,,
175,cecily jeser cannavale,1,4.0,2004,sociology,0.0,0,0,0,woman,,,,,,,,
114,ron c mittelhammer,1,2.0,2019,economics,0.2533042433440839,1,0,1,man,72951846.0,Washington State University,1133568255.0,236939.0,R1,False,False,False
676,zarrina h juraqulova,1,2.0,2019,political science,0.1666666666666666,2,0,0,woman,20577493.0,Denison University,1448468903.0,202523.0,carnegie,False,False,False
899,marie t mora,1,0.0,2018,economics,0.1525875190258752,3,2,12,woman,,,,,,,,
925,marci r mcmahon,1,0.0,2018,sociology,0.0,0,0,0,woman,,,,,,,,
983,ala r qubaaj,1,0.0,2018,sociology,0.0,0,0,0,woman,,,,,,,,
704,jeanine l skorinko,1,0.0,2019,psychology,0.4628205128205128,4,0,1,woman,107077323.0,unknown,,,,,,
