NetworkId,AuthorId,FullName,TotalPublications,TotalCitations,FirstYear,gender_only,intersectional,race_ethnicity,AuthorGender,AffiliationId,AffiliationName,org_id,carnegie_id,carnegie_doctoral_type,carnegie_msi,carnegie_hsi,carnegie_hbcu,PrimaryField,AuthorRace
761,2670048181,pamela russell dr,1,0,2016,0,0,0,woman,,unknown,,,unknown,False,False,False,psychology,
616,2515600456,frances carterjohnson,1,1,2016,0,0,0,woman,1311060795.0,National Science Foundation,76703633.0,,other,False,False,False,sociology,
790,2706197696,mary loeffelholz,1,3,2016,3,0,0,woman,12912129.0,Northeastern University,4026457052.0,167358.0,R1,False,False,False,psychology,
65,673695052,paula caligiuri,1,3,2016,1,0,0,woman,12912129.0,Northeastern University,4026457052.0,167358.0,R1,False,False,False,psychology,
612,2511482876,elizabeth neihaus,1,17,2016,0,0,0,woman,,unknown,,,unknown,False,False,False,psychology,
259,2109937849,shannon n davis,1,30,2016,22,0,6,woman,162714631.0,George Mason University,62980493.0,232186.0,R1,False,False,False,psychology,
358,2144714344,katherine w phillips,1,17,2016,12,8,16,woman,,unknown,,,unknown,False,False,False,psychology,
502,2275109369,h david snyder,1,2,2016,1,0,1,unknown,,unknown,,,unknown,False,False,False,engineering,white
272,2113696294,samuel t mcabee,1,12,2016,0,0,0,man,180949307.0,Illinois Institute of Technology,3676755420.0,145725.0,R2,False,False,False,psychology,
678,2598852867,kathleen kenney,2,3,2016,0,1,0,woman,12912129.0,Northeastern University,4026457052.0,167358.0,R1,False,False,False,psychology,
104,1839283322,samantha e forde,1,6,2016,1,0,0,woman,185103710.0,"University of California, Santa Cruz",847185681.0,110714.0,R1,True,True,False,sociology,white
580,2472913432,michael young,1,0,2016,0,0,0,man,,unknown,,,unknown,False,False,False,psychology,
822,2744538346,cara margherio,4,11,2016,4,0,1,woman,201448701.0,University of Washington,3040312343.0,236948.0,R1,False,False,False,sociology,
216,2096068520,erika v hall,1,17,2016,6,3,7,woman,,unknown,,,unknown,False,False,False,psychology,
343,2139827609,sarah winslow,1,30,2016,3,0,0,woman,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False,psychology,white
427,2168325799,kimberly fox,1,0,2016,1,0,0,woman,,unknown,,,unknown,False,False,False,psychology,white
146,1996503892,christina d falci,3,40,2016,2,0,2,woman,114395901.0,University of Nebraska–Lincoln,3390882279.0,181464.0,R1,False,False,False,psychology,white
824,2758735626,elisa m konieczko,1,0,2016,0,0,0,woman,,unknown,,,unknown,False,False,False,political science,
651,2566892948,carlos padin,1,1,2016,0,0,0,man,,unknown,,,unknown,False,False,False,sociology,
438,2171980115,edgar fuller,1,0,2016,0,0,0,man,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False,,
607,2504485901,mushtaq abdal rahem,1,2,2016,0,0,0,man,,unknown,,,unknown,False,False,False,computer science,
656,2579749444,alyssa w goldman,1,9,2016,0,1,2,woman,,unknown,,,unknown,False,False,False,sociology,
446,2182424100,karinna m vernaza,1,0,2016,0,0,0,woman,,unknown,,,unknown,False,False,False,political science,latinx
569,2433195160,debra l franko,1,3,2016,0,0,0,woman,918370745.0,"College of Health Sciences, Bahrain",246217970.0,,other,False,False,False,psychology,
637,2559401602,wendy a dannels,2,1,2016,1,0,0,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False,sociology,
282,2115848934,maja husar holmes,1,9,2016,2,0,0,man,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False,psychology,
60,433290194,m claire hornerdevine,2,7,2016,1,0,1,unknown,201448701.0,University of Washington,3040312343.0,236948.0,R1,False,False,False,sociology,white
545,2342411640,m b arndt,1,0,2016,0,0,0,woman,,unknown,,,unknown,False,False,False,psychology,white
478,2250282375,susan s fleming,1,9,2016,2,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
797,2715249141,jeremy paul stringer,1,0,2016,0,0,0,man,,unknown,,,unknown,False,False,False,engineering,
655,2578640762,jessica c bennett,1,17,2016,2,0,3,woman,,unknown,,,unknown,False,False,False,psychology,
483,2251778788,lori d lindley,1,0,2016,2,0,0,woman,,unknown,,,unknown,False,False,False,political science,
196,2059445756,jill j mccluskey,2,5,2016,1,0,1,woman,72951846.0,Washington State University,1133568255.0,236939.0,R1,False,False,False,sociology,white
620,2524745512,priti n modypan,1,6,2016,0,0,0,woman,,unknown,,,unknown,False,False,False,sociology,south asian
597,2494097312,theresa m vitolo,1,0,2016,0,0,0,woman,,unknown,,,unknown,False,False,False,political science,white
887,2913121029,presha e neidermeyer,1,4,2016,0,0,0,woman,,unknown,,,unknown,False,False,False,psychology,
461,2218868319,john r rodgers,1,12,2016,0,0,0,man,181547552.0,Baylor College of Medicine,471687883.0,223223.0,carnegie,False,False,False,psychology,
712,2617706363,laura ramsey,1,0,2016,0,0,0,woman,,unknown,,,unknown,False,False,False,psychology,
615,2515286958,tom waidzunas,1,0,2016,2,0,0,man,84392919.0,Temple University,2916153862.0,216339.0,R1,False,False,False,engineering,
263,2111541038,barbara j guthrie,2,3,2016,18,6,5,woman,918370745.0,"College of Health Sciences, Bahrain",246217970.0,,other,False,False,False,political science,
826,2759565882,weslene tallmadge,1,0,2016,0,0,0,woman,,unknown,,,unknown,False,False,False,political science,
287,2119104087,pamela brown,1,0,2016,0,0,0,woman,76513827.0,New York City College of Technology,373948547.0,190655.0,carnegie,True,True,False,mathematics,
665,2592385764,beth mitchneck,1,27,2016,1,0,0,woman,138006243.0,University of Arizona,2711307440.0,104179.0,R1,False,False,False,,white
43,254619665,mary deane sorcinelli,1,1,2016,1,0,1,man,24603500.0,University of Massachusetts Amherst,841928199.0,166629.0,R1,False,False,False,sociology,white
444,2178969228,rachel stoiko,2,19,2016,3,0,0,woman,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False,psychology,
186,2046488343,stephanie farrell,1,0,2016,3,0,1,woman,44265643.0,Rowan University,3341736432.0,184782.0,R2,False,False,False,engineering,
898,2940882843,beatriz zayas,1,1,2016,0,1,0,woman,,unknown,,,unknown,False,False,False,sociology,
875,2898339333,angelika love,1,102,2017,0,0,0,woman,40120149.0,University of Oxford,1264081333.0,,other,False,False,False,psychology,
165,2022555931,monica c skewes,2,12,2017,4,0,1,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False,sociology,latinx
817,2742681975,samantha laurel swanson,1,0,2017,1,0,0,woman,,unknown,,,unknown,False,False,False,engineering,
732,2635914277,gabriela weaver,1,13,2017,0,0,0,woman,,unknown,,,unknown,False,False,False,medicine,
543,2341832954,alexandra kuvaeva,4,34,2017,0,0,1,woman,66946132.0,"University of Maryland, College Park",3507754253.0,163286.0,R1,True,False,False,psychology,
72,1141066895,patricia drentea,1,0,2017,3,0,3,woman,,unknown,,,unknown,False,False,False,psychology,
350,2141780911,elizabeth a shanahan,2,12,2017,0,0,1,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False,psychology,white
818,2742899329,maryann c hellrigel,1,0,2017,1,0,0,woman,,unknown,,,unknown,False,False,False,engineering,
550,2346353232,joanna n lahey,2,8,2017,2,4,7,woman,91045830.0,Texas A&M University,40906527.0,228723.0,R1,False,False,False,psychology,white
544,2342095080,kristen corrigan,1,11,2017,0,0,0,woman,66946132.0,"University of Maryland, College Park",3507754253.0,163286.0,R1,True,False,False,psychology,white
370,2148956645,john f dovidio,3,131,2017,56,4,98,man,32971472.0,Yale University,1421279711.0,130794.0,R1,False,False,False,psychology,white
579,2470080021,mark rivera,1,11,2017,1,0,1,man,66946132.0,"University of Maryland, College Park",3507754253.0,163286.0,R1,True,False,False,psychology,
850,2794506809,heather walling doty,3,0,2017,1,0,0,woman,,unknown,,,unknown,False,False,False,psychology,
313,2127751959,kevin r carman,1,0,2017,0,0,2,man,134113660.0,"University of Nevada, Reno",3152150775.0,182290.0,R1,False,False,False,psychology,
268,2113407365,john m carey,1,0,2017,2,0,7,man,107672454.0,Dartmouth College,3890521425.0,182670.0,R1,False,False,False,psychology,
816,2742635268,gregory alan good,1,0,2017,1,0,0,man,,unknown,,,unknown,False,False,False,engineering,
674,2596958264,li cao,1,2,2017,1,0,0,woman,,unknown,,,unknown,False,False,False,psychology,
834,2771501964,lexie kambich,1,7,2017,0,0,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False,psychology,
687,2605421380,joy honea,2,12,2017,0,0,0,woman,193198326.0,Montana State University Billings,2298499133.0,180179.0,carnegie,False,False,False,psychology,white
385,2152923199,nilanjana dasgupta,2,15,2017,12,0,6,woman,,unknown,,,unknown,False,False,False,psychology,south asian
853,2798341729,damani whitelewis,1,1,2017,0,1,1,unknown,161318765.0,"University of California, Los Angeles",3661788253.0,110662.0,R1,False,False,False,psychology,
820,2743232117,hannah bech,1,0,2017,1,0,0,woman,,unknown,,,unknown,False,False,False,engineering,
469,2229369897,katie oleary,1,3,2017,1,0,0,woman,201448701.0,University of Washington,3040312343.0,236948.0,R1,False,False,False,,
821,2743874182,amanda marie kapetanakis,1,0,2017,1,0,0,woman,,unknown,,,unknown,False,False,False,engineering,
814,2733595474,john fink,1,1,2017,0,0,4,man,78577930.0,Columbia University,2128007522.0,190150.0,R1,False,False,False,psychology,
561,2410874004,suzanne held,1,4,2017,1,0,1,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False,psychology,
325,2131281498,yusaku horiuchi,2,1,2017,4,0,7,man,107672454.0,Dartmouth College,3890521425.0,182670.0,R1,False,False,False,psychology,
451,2193926391,lori l taylor,2,8,2017,1,0,0,woman,91045830.0,Texas A&M University,40906527.0,228723.0,R1,False,False,False,psychology,white
707,2616032003,fabian m h schellhaas,1,102,2017,0,0,1,man,32971472.0,Yale University,1421279711.0,130794.0,R1,False,False,False,psychology,
416,2163676772,kristine j olson,1,1,2017,3,0,0,woman,218822139.0,Dixie State University,1702059199.0,230171.0,carnegie,False,False,False,political science,
414,2163377209,meg a bond,2,2,2017,13,1,2,woman,133738476.0,University of Massachusetts Lowell,3422667822.0,166513.0,R2,False,False,False,psychology,white
948,3005485455,marc lewis,1,0,2017,0,0,0,man,,unknown,,,unknown,False,False,False,,
127,1978786987,mala htun,4,12,2017,29,1,5,woman,169521973.0,University of New Mexico,1675328267.0,187985.0,R1,True,True,False,political science,south east asian
718,2623992549,rebecca m belou,3,16,2017,2,0,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False,psychology,
22,137592113,jeffrey e froyd,2,8,2017,0,0,0,man,52357470.0,Ohio State University,297975.0,204796.0,R1,False,False,False,psychology,white
306,2125644646,robin o andreasen,4,10,2017,1,0,2,man,86501945.0,University of Delaware,2223053423.0,130943.0,R1,False,False,False,sociology,white
855,2801554065,l pamela cook,1,0,2017,0,0,0,unknown,,unknown,,,unknown,False,False,False,,
801,2717704076,michaela young,1,4,2017,1,0,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False,psychology,
872,2893057807,molly i beck,2,8,2017,0,0,0,woman,78715868.0,University of Arkansas,3547531277.0,106397.0,R1,False,False,False,business,
50,306357285,jennifer normanly,1,13,2017,0,0,0,woman,,unknown,,,unknown,False,False,False,medicine,white
833,2770809117,michelle c haynesbaratz,1,0,2017,0,0,0,woman,,unknown,,,unknown,False,False,False,,white
825,2759444071,sarah ballard,1,0,2017,1,0,0,woman,,unknown,,,unknown,False,False,False,psychology,
200,2062575506,curt doetkott,1,2,2017,1,0,0,man,57328836.0,North Dakota State University,2340947716.0,200332.0,R2,False,False,False,psychology,
903,2947441062,kristen intemann,2,12,2017,8,1,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False,sociology,white
815,2736861225,brittany ortiz,2,0,2017,0,0,2,woman,169521973.0,University of New Mexico,1675328267.0,187985.0,R1,True,True,False,sociology,white
696,2609523969,katherine clayton,1,0,2017,1,0,4,woman,97018004.0,Stanford University,1085861517.0,243744.0,R1,False,False,False,psychology,
528,2308302303,dandan chen,1,0,2017,0,0,0,man,,unknown,,,unknown,False,False,False,psychology,
398,2156577215,matthew odonnell,1,3,2017,1,0,0,man,201448701.0,University of Washington,3040312343.0,236948.0,R1,False,False,False,,white
86,1462169271,miles hewstone,1,102,2017,29,0,40,man,40120149.0,University of Oxford,1264081333.0,,other,False,False,False,psychology,
700,2610491782,sandra holbrook,1,2,2017,1,0,0,woman,57328836.0,North Dakota State University,2340947716.0,200332.0,R2,False,False,False,sociology,
889,2913575684,tugba metinyurt,1,0,2017,0,0,0,woman,,unknown,,,unknown,False,False,False,,
819,2743041733,caroline missouri wochnick,1,0,2017,1,0,0,man,,unknown,,,unknown,False,False,False,engineering,
861,2806538720,rania sanford,1,0,2018,0,1,0,woman,,unknown,,,unknown,False,False,False,political science,
852,2797730390,cristina m lopez,1,4,2018,1,0,0,woman,,unknown,,,unknown,False,False,False,psychology,
322,2129294447,rebecca l warner,2,9,2018,5,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False,sociology,white
518,2304058699,dwaine plaza,2,9,2018,8,0,4,man,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False,psychology,south asian
409,2161245207,russell a matthews,2,7,2018,0,0,0,man,17301866.0,University of Alabama,682842409.0,100751.0,R1,False,False,False,psychology,
371,2149324068,adria lawrence,1,9,2018,0,0,0,woman,145311948.0,Johns Hopkins University,2362892431.0,162928.0,R1,False,False,False,political science,
971,3134074925,ala r qubaaj,1,0,2018,0,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
341,2138260540,william l gardner,1,4,2018,3,0,0,man,12315562.0,Texas Tech University,2294551921.0,229115.0,R1,False,False,False,sociology,
717,2623009120,alexandra a henderson,1,4,2018,0,0,0,woman,91044093.0,Zayed University,3959022706.0,,other,False,False,False,psychology,
885,2912796691,vemitra m white,1,0,2018,0,0,0,unknown,,unknown,,,unknown,False,False,False,,
857,2805109863,thuy t tran,1,0,2018,0,0,0,woman,,unknown,,,unknown,False,False,False,political science,
31,172313633,thomas j zagenczyk,1,4,2018,0,0,0,man,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False,sociology,
679,2598864314,theresa p atkinson,1,4,2018,0,0,0,woman,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False,psychology,
115,1955695787,tamara k nowling,1,1,2018,1,0,0,woman,153297377.0,Medical University of South Carolina,1421804932.0,218335.0,carnegie,False,False,False,medicine,
865,2807445041,andrea zigler,1,0,2018,0,0,0,woman,,unknown,,,unknown,False,False,False,political science,
347,2140857305,annie n simpson,1,1,2018,2,0,0,woman,153297377.0,Medical University of South Carolina,1421804932.0,218335.0,carnegie,False,False,False,medicine,
8,56787795,ashli j sheidow,1,1,2018,5,0,0,woman,153297377.0,Medical University of South Carolina,1421804932.0,218335.0,carnegie,False,False,False,medicine,white
844,2791007099,stephen netzley,1,3,2018,0,0,0,man,44461941.0,University of Houston,1921858629.0,225511.0,R1,True,True,False,psychology,
877,2898952033,courtney lennartz,3,23,2018,0,0,1,woman,66946132.0,"University of Maryland, College Park",3507754253.0,163286.0,R1,True,False,False,psychology,
264,2111735046,stacy blakebeard,1,0,2018,10,5,5,woman,,unknown,,,unknown,False,False,False,psychology,
835,2772845361,bonnie ruder,2,9,2018,1,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False,sociology,
442,2172259524,brenda major,1,24,2018,14,0,7,woman,,unknown,,,unknown,False,False,False,psychology,
450,2193417848,bruce g link,1,24,2018,17,1,21,man,,unknown,,,unknown,False,False,False,psychology,
884,2912081267,c danielle grimes,1,0,2018,0,0,0,unknown,,unknown,,,unknown,False,False,False,,
860,2806154081,shawna vican,3,10,2018,1,1,0,woman,86501945.0,University of Delaware,2223053423.0,130943.0,R1,False,False,False,political science,
472,2236804240,candice l thomas,3,13,2018,1,0,0,woman,47838141.0,Saint Louis University,1279622537.0,179159.0,R2,False,False,False,psychology,
157,2008323596,shannon d willoughby,1,6,2018,0,0,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False,physics,
91,1649882646,carol feghalibostwick,3,5,2018,3,0,0,woman,,unknown,,,unknown,False,False,False,medicine,white
663,2588679037,sarah morton,2,2,2018,0,0,0,woman,72951846.0,Washington State University,1133568255.0,236939.0,R1,False,False,False,political science,
897,2931010021,sarah b lee,1,0,2018,0,0,0,woman,,unknown,,,unknown,False,False,False,,
130,1982059310,christiane spitzmueller,5,20,2018,0,0,1,woman,44461941.0,University of Houston,1921858629.0,225511.0,R1,True,True,False,psychology,white
864,2807035266,saejin kwak tanguay,2,2,2018,1,1,0,unknown,,unknown,,,unknown,False,False,False,sociology,
658,2582810462,claudia c cogliser,1,4,2018,0,0,0,woman,12315562.0,Texas Tech University,2294551921.0,229115.0,R1,False,False,False,sociology,
829,2765801034,siyuan li,1,4,2018,0,0,0,unknown,16285277.0,College of William & Mary,3028721488.0,231624.0,R2,False,False,False,sociology,
933,2980058262,darlene shaw,1,1,2018,1,0,0,woman,153297377.0,Medical University of South Carolina,1421804932.0,218335.0,carnegie,False,False,False,medicine,
373,2149746194,zhuxi wang,1,3,2018,0,0,0,unknown,44461941.0,University of Houston,1921858629.0,225511.0,R1,True,True,False,psychology,
842,2788879013,litany lineberry,1,0,2018,0,0,0,unknown,,unknown,,,unknown,False,False,False,,
859,2806073947,padma akkaraju,1,0,2018,0,0,0,woman,,unknown,,,unknown,False,False,False,political science,
765,2672113070,julie simmons ivy,2,2,2018,1,1,1,woman,,unknown,,,unknown,False,False,False,sociology,
94,1708224980,julia e fulghum,1,0,2018,0,0,0,woman,169521973.0,University of New Mexico,1675328267.0,187985.0,R1,True,True,False,sociology,white
866,2807602098,nicole n aljoe,1,0,2018,0,1,0,woman,,unknown,,,unknown,False,False,False,political science,
693,2607604918,joseph mcguire,1,0,2018,0,0,0,man,,unknown,,,unknown,False,False,False,political science,
883,2910733342,lindsey templeton,1,0,2018,1,0,1,woman,,unknown,,,unknown,False,False,False,sociology,
574,2462176245,elaine c dicicco,1,3,2018,4,1,0,woman,130769515.0,Pennsylvania State University,3638840717.0,214777.0,R1,False,False,False,psychology,
228,2100300577,erin a mcclure,1,1,2018,3,0,0,woman,153297377.0,Medical University of South Carolina,1421804932.0,218335.0,carnegie,False,False,False,medicine,
28,165931236,michael sukyoung chwe,1,9,2018,1,0,0,man,161318765.0,"University of California, Los Angeles",3661788253.0,110662.0,R1,False,False,False,political science,
854,2800444577,eric e griffith,1,2,2018,1,0,0,man,,unknown,,,unknown,False,False,False,,
863,2806973081,michele c deramo,1,0,2018,0,1,0,woman,,unknown,,,unknown,False,False,False,political science,
522,2305329920,jing zhang,2,10,2018,0,0,0,woman,43369023.0,"California State University, San Bernardino",2354014071.0,110510.0,carnegie,True,True,False,psychology,
691,2606532558,jia yu,2,10,2018,0,0,1,unknown,44461941.0,University of Houston,1921858629.0,225511.0,R1,True,True,False,psychology,
846,2791682826,emem laguda,1,3,2018,0,0,0,woman,64032852.0,Pan-Atlantic University,2765377868.0,,other,False,False,False,psychology,
331,2133810797,michelle kay bothwell,3,9,2018,5,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False,political science,white
191,2054195843,mindy k shoss,1,37,2018,0,0,0,woman,106165777.0,University of Central Florida,3917117872.0,132903.0,R1,False,False,False,psychology,
841,2788516154,jessica ivy,1,0,2018,0,0,0,woman,,unknown,,,unknown,False,False,False,,
876,2898382885,lauren hawthorne,1,0,2018,0,0,0,woman,114250311.0,Rockhurst University,2375959780.0,179043.0,carnegie,False,False,False,psychology,
880,2904375468,megan bruun,1,6,2018,0,0,0,woman,23732399.0,Montana State University,4012281303.0,180461.0,R1,False,False,False,biology,
899,2941656151,marci r mcmahon,1,0,2018,0,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
73,1146000805,francesca r jensenius,1,9,2018,6,1,1,woman,1289895318.0,Norwegian Institute of International Affairs,3741065778.0,,other,False,False,False,political science,
114,1948158432,debbie laverie,1,4,2018,0,0,0,woman,12315562.0,Texas Tech University,2294551921.0,229115.0,R1,False,False,False,sociology,
152,2000239414,lane strathearn,1,3,2018,20,0,0,man,126307644.0,University of Iowa,1295795697.0,153658.0,R1,False,False,False,psychology,
315,2127855283,gwenith g fisher,1,3,2018,3,0,0,woman,92446798.0,Colorado State University,3874051008.0,126818.0,R1,False,False,False,psychology,
851,2796930839,latecia m abrahamhilaire,1,4,2018,1,0,0,unknown,,unknown,,,unknown,False,False,False,psychology,
224,2099333230,laura e rogers,1,10,2018,4,0,0,woman,36258959.0,"University of California, San Diego",923795525.0,110680.0,R1,False,False,False,sociology,
473,2236886623,kristin l scott,1,4,2018,0,0,0,woman,8078737.0,Clemson University,4102081190.0,217882.0,R1,False,False,False,sociology,
862,2806805100,hong zhang,2,1,2018,0,0,0,unknown,157773358.0,Sun Yat-sen University,2683900587.0,,other,False,False,False,psychology,
25,145564527,martijn van zomeren,1,5,2018,3,1,4,man,,unknown,,,unknown,False,False,False,sociology,
845,2791045196,folasade olufemiayoola,1,3,2018,1,0,0,woman,64032852.0,Pan-Atlantic University,2765377868.0,,other,False,False,False,psychology,
856,2804970737,kate nash cunningham,1,0,2018,0,0,0,man,169521973.0,University of New Mexico,1675328267.0,187985.0,R1,True,True,False,sociology,
124,1971054660,david j samuels,2,10,2018,5,0,2,man,130238516.0,University of Minnesota,1853563168.0,174066.0,R1,False,False,False,political science,
515,2299741127,david andrew singer,1,9,2018,0,0,0,man,63966007.0,Massachusetts Institute of Technology,1770160405.0,166683.0,R1,False,False,False,political science,
559,2400331866,kaitlin t mccormick,1,3,2018,2,1,0,woman,130769515.0,Pennsylvania State University,3638840717.0,214777.0,R1,False,False,False,psychology,
873,2893879365,marie t mora,1,0,2018,3,2,12,woman,,unknown,,,unknown,False,False,False,sociology,white
881,2907868282,anne osezua,1,7,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,psychology,
285,2118046191,annemarie d ross,1,0,2019,1,0,0,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False,sociology,white
403,2158122252,lynn t singer,1,5,2019,13,0,1,woman,,unknown,,,unknown,False,False,False,,white
867,2807691160,susan m shaw,1,5,2019,0,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False,sociology,
362,2145530910,margaret m yacobucci,1,19,2019,1,0,0,woman,157417397.0,Bowling Green State University,697395832.0,201441.0,R2,False,False,False,sociology,white
682,2601410985,ivonne montes,1,1,2019,1,0,2,woman,111979921.0,Northwestern University,1089840204.0,147767.0,R1,False,False,False,political science,
81,1252368773,james n druckman,1,1,2019,6,0,8,man,111979921.0,Northwestern University,1089840204.0,147767.0,R1,False,False,False,political science,
893,2916630454,becky petitt,1,0,2019,0,1,0,woman,,unknown,,,unknown,False,False,False,psychology,white
248,2105878263,ivy k ho,1,2,2019,4,2,4,woman,133738476.0,University of Massachusetts Lowell,3422667822.0,166513.0,R2,False,False,False,psychology,east asian
945,2996702462,maame esi coleman,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,engineering,
943,2996441231,ashley lyons,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,engineering,
330,2133122066,madeline e heilman,2,52,2019,28,1,0,woman,57206974.0,New York University,1244502711.0,193900.0,R1,False,False,False,psychology,white
139,1989315940,jeralynn s cossman,1,3,2019,3,1,6,unknown,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False,psychology,
906,2960884329,sue giancola,1,0,2019,1,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
913,2964306639,janice voltzow,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
147,1997138835,jamison v kovach,1,6,2019,0,1,0,man,44461941.0,University of Houston,1921858629.0,225511.0,R1,True,True,False,,
32,181942829,jennifer e mihalick,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,engineering,white
618,2517372011,anna k lee,1,12,2019,1,2,4,woman,,unknown,,,unknown,False,False,False,sociology,black
840,2783239021,david e melnikoff,1,3,2019,1,0,1,man,32971472.0,Yale University,1421279711.0,130794.0,R1,False,False,False,psychology,
297,2122262560,susana pena,1,19,2019,6,0,0,woman,157417397.0,Bowling Green State University,697395832.0,201441.0,R2,False,False,False,sociology,
868,2848971678,justin r young,1,2,2019,1,0,0,man,,unknown,,,unknown,False,False,False,psychology,
258,2109568419,jyotsna vaid,1,0,2019,4,1,1,woman,,unknown,,,unknown,False,False,False,psychology,south asian
63,462794610,valerie gray hardcastle,1,3,2019,2,1,1,woman,63135867.0,University of Cincinnati,3740284992.0,201885.0,R1,False,False,False,psychology,white
879,2904146667,allison mattheis,2,21,2019,6,2,2,woman,27825529.0,"California State University, Los Angeles",3245209959.0,110592.0,carnegie,True,True,False,sociology,white
891,2914493028,alexia guess,1,12,2019,0,1,0,woman,,unknown,,,unknown,False,False,False,sociology,
858,2805236876,kali furman,1,5,2019,0,0,0,woman,131249849.0,Oregon State University,3009206492.0,209542.0,R1,False,False,False,sociology,
660,2584752546,trisha phillips,1,3,2019,0,0,0,woman,12097938.0,West Virginia University,3704167016.0,238032.0,R1,False,False,False,psychology,
942,2995466793,alexa jayne,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,engineering,
496,2264022735,aleksandra luksyte,1,3,2019,1,0,1,woman,177877127.0,University of Western Australia,2585366157.0,,other,False,False,False,psychology,
894,2917335776,karen j beiter,1,0,2019,1,0,0,woman,155173764.0,Rochester Institute of Technology,2498936045.0,195003.0,R2,False,False,False,sociology,
299,2122511687,karen v root,1,19,2019,1,0,0,woman,157417397.0,Bowling Green State University,697395832.0,201441.0,R2,False,False,False,sociology,
912,2963876442,xiaohui zhong,1,0,2019,0,0,0,unknown,,unknown,,,unknown,False,False,False,sociology,
474,2240805226,adrienne r cartersowell,3,13,2019,6,2,3,woman,91045830.0,Texas A&M University,40906527.0,228723.0,R1,False,False,False,psychology,black
410,2161562719,kathi n miner,4,14,2019,9,1,2,woman,91045830.0,Texas A&M University,40906527.0,228723.0,R1,False,False,False,psychology,
236,2102672675,karen graham,1,2,2019,1,0,0,woman,,unknown,,,unknown,False,False,False,psychology,white
768,2672756591,jessica cannady,1,12,2019,0,1,0,woman,,unknown,,,unknown,False,False,False,sociology,
944,2996627837,travis brace,1,0,2019,0,0,0,man,,unknown,,,unknown,False,False,False,engineering,
931,2979434966,julie chen,1,2,2019,1,0,0,woman,133738476.0,University of Massachusetts Lowell,3422667822.0,166513.0,R2,False,False,False,psychology,
77,1217708737,luanne e thorndyke,1,2,2019,3,0,0,woman,166722992.0,University of Massachusetts Medical School,2496406692.0,166708.0,carnegie,False,False,False,psychology,
66,681344109,lori pbert,1,2,2019,2,0,1,woman,166722992.0,University of Massachusetts Medical School,2496406692.0,166708.0,carnegie,False,False,False,psychology,white
911,2963817270,ji ying song,1,0,2019,0,0,0,woman,,unknown,,,unknown,False,False,False,sociology,
145,1995353821,suzette caleo,1,6,2019,8,0,0,woman,121820613.0,Louisiana State University,373313306.0,159391.0,R1,False,False,False,psychology,
361,2145122809,sybil l crawford,1,2,2019,34,2,6,woman,166722992.0,University of Massachusetts Medical School,2496406692.0,166708.0,carnegie,False,False,False,psychology,white
960,3088056203,helga van miegroet,1,5,2019,2,0,0,woman,,unknown,,,unknown,False,False,False,political science,
629,2551496655,tori c byington,1,1,2019,1,0,0,woman,,unknown,,,unknown,False,False,False,psychology,white
79,1238661308,lisa k hanasono,1,19,2019,2,0,3,woman,82951845.0,RMIT University,3944932402.0,,other,False,False,False,sociology,east asian
917,2970349633,andrea dulin,1,0,2019,0,0,0,woman,114027177.0,University of North Carolina at Chapel Hill,1397069697.0,199120.0,R1,False,False,False,political science,
