PublicationId,Doi,PaperTitle,BookTitle,OriginalTitle,Year,Date,JournalId,Volume,Issue,FirstPage,LastPage,CitationCount,ADVANCEtype,JournalName
2911678303.0,10.1108/EDI-09-2017-0199,barriers to the advancement of women of color faculty in stem the need for promoting equity using an intersectional framework,,Barriers to the advancement of women of color faculty in STEM: The need for promoting equity using an intersectional framework,2019,2/13/19,97033246,38,3,328,348,12,intersectional,equality diversity and inclusion an international journal
2806102127.0,,advance eng success at the intersection of formal and informal networks for women of color woc engineering faculty,,ADVANCE-ENG Success at the Intersection of Formal and Informal Networks for Women of Color (WOC) Engineering Faculty,2018,4/29/18,,,,,,1,intersectional,
188639379.0,10.1007/978-3-531-92501-1_22,building two way streets to implement policies that work for gender and science,,Building Two-Way Streets to Implement -Policies that Work for Gender and Science,2010,1/1/10,,,,289,303,4,gender_only,
32478819.0,,leaks in the pipeline why do women remain curiously absent from the ranks of academia,,Leaks in the Pipeline: Why Do Women Remain Curiously Absent from the Ranks of Academia?,2007,1/1/07,,,,,,10,,
1990999662.0,10.1021/ED800138S,mentoring strategies to recruit and advance women in science and engineering,,Mentoring Strategies To Recruit and Advance Women in Science and Engineering,2010,3/9/10,105208853,87,4,355,356,18,gender_only,journal of chemical education
1529491534.0,,handbook of gender work and organization,,"Handbook of gender, work and organization",2011,5/1/11,,,,,,35,gender_only,
2811397177.0,10.1615/JWOMENMINORSCIENENG.2018014113,demonstrating the cumulative effects of unconscious bias with wages academic workshop activity for gender equity simulation short and long term impact on faculty and administrators,,DEMONSTRATING THE CUMULATIVE EFFECTS OF UNCONSCIOUS BIAS WITH WAGES-ACADEMIC (WORKSHOP ACTIVITY FOR GENDER EQUITY SIMULATION): SHORT- AND LONG-TERM IMPACT ON FACULTY AND ADMINISTRATORS,2018,1/1/18,167998872,24,2,147,163,3,gender_only,journal of women and minorities in science and engineering
2473112397.0,10.1177/0143831X16652945,the moderating effect of trust in management on consequences of job insecurity,,The moderating effect of trust in management on consequences of job insecurity,2016,7/6/16,5195456,40,2,409,433,13,,economic & industrial democracy
44792022.0,10.1108/S1529-212620140000019001,the new stem faculty profile balancing family and dual careers,,The New STEM Faculty Profile: Balancing Family and Dual Careers,2014,10/6/14,,19,,3,20,7,,
2743926977.0,10.1029/2017EO079495,nsf grant agu and partners aim at gender issues in geosciences,,NSF Grant: AGU and Partners Aim at Gender Issues in Geosciences,2017,8/10/17,205800633,,,,,0,,eos
2104491204.0,10.1037/A0035775,enabling possibility women associate professors sense of agency in career advancement,,Enabling possibility: Women associate professors’ sense of agency in career advancement.,2014,3/1/14,48143771,7,1,58,76,46,,journal of diversity in higher education
2254537410.0,,do labmates matter the relative importance of workplace climate and work life satisfaction in women scientists job satisfaction,,Do Labmates Matter? The Relative Importance of Workplace Climate and Work-Life Satisfaction in Women Scientists’ Job Satisfaction,2015,10/26/15,2764490363,7,3,343,368,3,,international journal of gender science and technology
2000029910.0,10.1097/ACM.0B013E3181D983DE,commentary deconstructing gender difference,,Commentary: deconstructing gender difference.,2010,4/1/10,19793444,85,4,575,577,15,,academic medicine
2148797410.0,10.1109/FIE.2003.1264672,fit faculty in training cultivating women undergraduates for professional careers,,FIT (faculty in training): cultivating women undergraduates for professional careers,2003,11/5/03,2596526815,2,,,,0,,frontiers in education
2415840148.0,,pregnancy discrimination and the american worker,,Pregnancy Discrimination and the American Worker,2015,11/30/15,,,,,,0,gender_only,
1548444287.0,,the glass obstacle course informal and formal barriers for women ph d students in stem fields,,The Glass Obstacle Course: Informal and Formal Barriers For Women Ph.D. Students in STEM Fields,2011,11/23/11,2764490363,3,3,571,595,61,,international journal of gender science and technology
3076849144.0,10.1021/BK-2020-1354.CH007,changing academic cultures to respond to hostile climates,ACS Symposium Series,Changing Academic Cultures to Respond to Hostile Climates,2020,1/1/20,,,,109,125,1,,
2530945751.0,10.3389/FEVO.2016.00119,beyond traditional scientific training the importance of community and empowerment for women in ecology and evolutionary biology,,Beyond Traditional Scientific Training: The Importance of Community and Empowerment for Women in Ecology and Evolutionary Biology,2016,10/17/16,2597028195,4,,,,6,,frontiers in ecology and evolution
1768053975.0,10.1615/JWOMENMINORSCIENENG.2015011275,starting at the crossroads intersectional approaches to institutionally supporting underrepresented minority women stem faculty,,STARTING AT THE CROSSROADS: INTERSECTIONAL APPROACHES TO INSTITUTIONALLY SUPPORTING UNDERREPRESENTED MINORITY WOMEN STEM FACULTY,2015,1/1/15,167998872,21,2,141,157,27,race_ethnicity,journal of women and minorities in science and engineering
3044647846.0,10.1027/1866-5888/A000254,the target of incivility cannot be an island,,The Target of Incivility Cannot Be an Island,2020,7/21/20,29210485,19,4,174,183,0,,journal of personnel psychology
2938933623.0,,advancing women at virginia tech 2018 slides,,Advancing Women at Virginia Tech 2018 (slides),2018,9/1/18,,,,,,0,,
2059694956.0,10.1029/2007EO470010,retreating to advance women geoscience faculty,,Retreating to advance women geoscience faculty,2007,11/20/07,168828829,88,47,505,505,0,,eos transactions american geophysical union
2520845280.0,10.1007/S10755-016-9378-3,the dynamic between knowledge production and faculty evaluation perceptions of the promotion and tenure process across disciplines,,The Dynamic between Knowledge Production and Faculty Evaluation: Perceptions of the Promotion and Tenure Process across Disciplines,2017,6/1/17,53132383,42,3,193,205,10,,innovative higher education
2486803970.0,10.1021/BK-2014-1169.CH022,improving transparency and equity in scholarly recognition by scientific societies,ACS Symposium Series,Improving Transparency and Equity in Scholarly Recognition by Scientific Societies,2014,1/1/14,,,,245,254,0,,
2925814614.0,,an inclusive academy achieving diversity and excellence,,An Inclusive Academy: Achieving Diversity and Excellence,2018,7/17/18,,,,,,27,gender_only,
1766882528.0,,isu advance collaborative transformation project final focal department synthesis report,,ISU ADVANCE Collaborative Transformation Project: Final Focal Department Synthesis Report,2011,1/1/11,,,,,,3,,
2556526409.0,,advance at iowa state university comprehensive institutional intervention strategy,,ADVANCE at Iowa State University: Comprehensive Institutional Intervention Strategy,2011,1/1/11,,,,,,0,,
2734432476.0,,framing change feminist theories the conceptual frameworks of advance it grant proposals and the relationship to program sustainability and success,,"Framing Change: Feminist Theories, the Conceptual Frameworks of ADVANCE IT Grant Proposals, and the Relationship to Program Sustainability and Success",2010,2/24/10,,,,,,0,,
2130017810.0,10.1109/FIE.2007.4418076,increasing women graduate students in stem fields through a focused recruitment workshop,,Increasing women graduate students in STEM fields through a focused recruitment workshop,2007,10/1/07,,,,,,1,,
2613267033.0,,advance eng girls to women an innovative engineering faculty student mentoring summit for underrepresented minority urm girls and their mothers,,“Advance Eng Girls To Women: An Innovative Engineering Faculty Student Mentoring Summit For Underrepresented Minority (Urm) Girls And Their Mothers”,2010,6/20/10,,,,,,1,race_ethnicity,
2133448733.0,10.1177/1745691611400206,statistical trends in women s participation in science commentary on valla and ceci 2011,,Statistical Trends in Women’s Participation in Science: Commentary on Valla and Ceci (2011),2011,3/1/11,27228949,6,2,147,149,6,gender_only,perspectives on psychological science
2794000882.0,10.1111/GWAO.12233,gendered images of international research collaboration,,Gendered images of international research collaboration,2019,12/1/19,172342871,26,12,1794,1805,6,gender_only,gender work and organization
2062168689.0,10.1353/JHE.2007.0032,social organizational characteristics of work and publication productivity among academic scientists in doctoral granting departments,,Social-Organizational Characteristics of Work and Publication Productivity among Academic Scientists in Doctoral-Granting Departments,2007,10/30/07,71326023,78,5,542,571,140,,the journal of higher education
2171932368.0,10.1353/JHE.2015.0014,a career with a view agentic perspectives of women faculty,,A Career with a View: Agentic Perspectives of Women Faculty,2015,5/1/15,71326023,86,3,331,359,32,,the journal of higher education
2110234844.0,10.1187/CBE.12-02-0022,an educational intervention designed to increase women s leadership self efficacy,,An educational intervention designed to increase women's leadership self-efficacy.,2012,9/21/12,94345546,11,3,307,322,31,gender_only,cbe life sciences education
2914638226.0,10.1016/S0140-6736(19)30206-5,advancing women in stem institutional transformation,,Advancing women in STEM: institutional transformation,2019,2/9/19,49861241,393,10171,17,,5,,the lancet
2489089210.0,10.18848/1447-9532/CGP/V10I05/39911,the human voice theatre as a means of celebrating diversity and creating community,,The Human Voice: Theatre as a Means of Celebrating Diversity and Creating Community,2011,1/1/11,2765067168,10,5,37,50,1,,the international journal of diversity in organizations communities and nations annual review
2949508563.0,10.1017/S1049096519000593,promoting diversity and inclusion through engagement the apsa 2018 hackathon,,Promoting Diversity and Inclusion through Engagement: The APSA 2018 Hackathon,2019,10/1/19,975761300,52,4,677,683,2,,ps political science & politics
2017595810.0,10.1615/JWOMENMINORSCIENENG.2013005743,a mixed methods study of gender stem department climate and workplace outcomes,,"A mixed methods study of gender, stem department climate, and workplace outcomes",2013,1/1/13,167998872,19,3,227,243,23,,journal of women and minorities in science and engineering
2985557621.0,10.1021/BK-2019-1328.CH013,bloom where you are planted reflections on effecting campus climate change to retain minoritized faculty scholars in stem fields,"Growing Diverse STEM Communities: Methodology, Impact, and Evidence",Bloom Where You Are Planted: Reflections on Effecting Campus Climate Change To Retain Minoritized Faculty Scholars in STEM Fields,2019,1/1/19,,,,197,214,0,,
2520474058.0,,transforming climates for the academic woman of color facilitating greater understanding in the workplace climate and in social structures,,Transforming Climates for the Academic Woman of Color: Facilitating Greater Understanding in the Workplace Climate and in Social Structures,2014,1/1/14,,,,,,0,intersectional,
2074155770.0,10.2174/1874920800801010049,the ideal type advisor how advisors help stem graduate students find their scientific feet,,The “Ideal Type” Advisor: How Advisors Help STEM Graduate Students Find Their ‘Scientific Feet’,2008,11/12/08,105095592,1,1,49,61,26,,the open education journal
2342560366.0,10.3389/FPSYG.2016.00615,the impact of interpersonal discrimination and stress on health and performance for early career stem academicians,,The Impact of Interpersonal Discrimination and Stress on Health and Performance for Early Career STEM Academicians.,2016,4/28/16,9692511,7,,615,615,12,,frontiers in psychology
961967439.0,,executive summary isu advance collaborative transformation project first round focal department synthesis report,,Executive Summary: ISU ADVANCE Collaborative Transformation Project: First Round Focal Department Synthesis Report,2008,1/1/08,,,,,,1,intersectional,
3123114065.0,10.2139/SSRN.3344653,advance institutional transformations for the future of the faculty,,ADVANCE: Institutional Transformations for the Future of the Faculty,2019,2/28/19,2751751161,,,,,0,,social science research network
3046679119.0,,leadership education for advancement and promotion leap,,Leadership Education for Advancement and Promotion (LEAP),2004,5/1/04,,2004,,,,0,,
2916658479.0,,advancevt annual report year 2 september 2004 june 2005,,AdvanceVT Annual Report : Year 2 : September 2004 - June 2005,2005,6/22/05,,,,,,0,,
2033620624.0,10.1145/1796900.1796965,taking stock of research on gender and the it workforce,CPR,Taking stock of research on gender and the IT workforce,2010,5/20/10,,,,171,178,9,gender_only,
1981723444.0,10.1207/S15328023TOP3304_3,engaging students in learning an application with quantitative psychology,,Engaging Students in Learning: An Application With Quantitative Psychology,2006,10/1/06,51499954,33,4,231,235,10,,teaching of psychology
2025088579.0,10.1353/RHE.2013.0025,women faculty departures from a striving institution between a rock and a hard place,,Women Faculty Departures from a Striving Institution: Between a Rock and a Hard Place,2013,1/1/13,186832212,36,3,349,370,47,gender_only,the review of higher education
2617153450.0,,institutional ethnography a research method to investigate the work life experiences of women faculty members in stem disciplines,,Institutional Ethnography: A Research Method To Investigate The Work Life Experiences Of Women Faculty Members In Stem Disciplines,2010,6/20/10,,,,,,2,,
1966733052.0,10.1007/S10961-006-7209-X,participation performance and advancement of women in academic science and engineering what is at issue and why,,"Participation, Performance, and Advancement of Women in Academic Science and Engineering: What is at Issue and Why",2006,5/1/06,185905316,31,3,377,386,79,,journal of technology transfer
2901796981.0,10.1130/MEM214,women and geology who are we where have we come from and where are we going,,"Women and Geology: Who Are We, Where Have We Come From, and Where Are We Going?",2018,8/7/18,,,,,,2,,
2493059000.0,10.1021/BK-2010-1057.CH009,women chemists web building strength through connections,ACS Symposium Series,Women Chemists Web: Building Strength through Connections,2010,1/1/10,,,,123,137,0,,
2140000731.0,10.1187/CBE.10-12-0145,integrating theory and practice to increase scientific workforce diversity a framework for career development in graduate research training,,Integrating Theory and Practice to Increase Scientific Workforce Diversity: A Framework for Career Development in Graduate Research Training,2011,12/21/11,94345546,10,4,357,367,54,,cbe life sciences education
2139716420.0,10.1177/1060826514561974,men faculty gender equity advocates a qualitative analysis of theory and praxis,,Men Faculty Gender-Equity Advocates: A Qualitative Analysis of Theory and Praxis,2015,3/1/15,95655282,23,1,21,43,8,gender_only,the journal of men s studies
2179373374.0,10.1093/BIOSCI/BIV138,now hiring empirically testing a three step intervention to increase faculty gender diversity in stem,,Now Hiring! Empirically Testing a Three-Step Intervention to Increase Faculty Gender Diversity in STEM,2015,11/1/15,121830084,65,11,1084,1087,40,gender_only,bioscience
2611567586.0,,a novel approach to active recruiting of women for stem faculty positions,,A Novel Approach to Active Recruiting of Women For STEM Faculty Positions,2006,1/1/06,2764354457,,,,,0,,women in engineering proactive network
2910940154.0,10.1108/EDI-09-2017-0180,unclogging the pipeline advancement to full professor in academic stem,,Unclogging the pipeline: advancement to full professor in academic STEM,2019,1/10/19,97033246,38,2,1,36,5,,equality diversity and inclusion an international journal
2966886821.0,,what we can do now addressing intersectionality challenges in work and social structures the single academic woman of color as an exceptional case,,"What We Can Do Now? Addressing Intersectionality Challenges in Work and Social Structures, the Single Academic Woman of Color as an Exceptional Case",2019,1/1/19,,9,1,91,,0,gender_only,
2621274521.0,,effective faculty mentoring for diversity an assessment of mentoring paradigms,,Effective Faculty Mentoring For Diversity: An Assessment Of Mentoring Paradigms,2010,6/20/10,,,,,,1,,
2511884869.0,10.1177/0094306116664524,family friendly policies and practices in academe,,Family-Friendly Policies and Practices in Academe,2016,9/1/16,4789869,45,5,571,572,0,,contemporary sociology
2753768563.0,10.1525/IRQR.2015.8.2.194,being brave negotiating agency in dialogues and vignettes,,Being Brave: Negotiating Agency in Dialogues and Vignettes,2015,8/1/15,2764984067,8,2,194,211,0,,the international review of qualitative research
2127211885.0,,don t ask don t tell the academic climate for lesbian gay bisexual and transgender faculty in science and engineering,,"""Don't Ask, Don't Tell"": The Academic Climate for Lesbian, Gay, Bisexual, and Transgender Faculty in Science and Engineering",2009,1/1/09,82796368,21,2,85,103,94,gender_only,feminist formations
2313051690.0,10.1177/0143831X15579288,organizational context and employee reactions to psychological contract breach a multilevel test of competing theories,,Organizational context and employee reactions to psychological contract breach: A multilevel test of competing theories,2017,8/1/17,5195456,38,3,513,534,5,,economic & industrial democracy
3045582647.0,10.5399/OSU/ADVJRNL.1.3.1,using a social ecological model framework for advancing the careers of women in science in academic medical centers,,Using a Social Ecological Model Framework for Advancing the Careers of Women in Science in Academic Medical Centers,2020,7/30/20,,2,1,14129,,0,gender_only,
2260084776.0,,community colleges as gendered organizations women in stem,,Community Colleges as Gendered Organizations: Women in STEM,2011,8/19/11,,,,,,0,gender_only,
2143803812.0,10.1016/J.SSRESEARCH.2013.03.008,feeding the pipeline gender occupational plans and college major selection,,"Feeding the pipeline: Gender, occupational plans, and college major selection.",2013,7/1/13,59311786,42,4,989,1005,138,gender_only,social science research
2612651932.0,,ndsu advance forward institutional transformation at north dakota state university,,Ndsu Advance Forward: Institutional Transformation At North Dakota State University,2010,6/20/10,,,,,,1,,
2617217192.0,,empowering women as leaders and scholars advance leadership programs at a doctoral stem dominant university,,Empowering Women As Leaders And Scholars: Advance Leadership Programs At A Doctoral Stem Dominant University,2009,6/14/09,,,,,,2,,
2941237309.0,,advancing women in academic stem fields through dual career policies and practices,,Advancing Women in Academic STEM Fields through Dual Career Policies and Practices,2018,1/6/18,,,,,,0,,
2904289963.0,10.1103/PHYSREVPHYSEDUCRES.14.020125,identifying the stereotypical who what and why of physics and biology,,"Identifying the Stereotypical Who, What, and Why of Physics and Biology",2018,12/12/18,,14,2,20125,,6,,
2000350026.0,10.1615/JWOMENMINORSCIENENG.2013005769,exploring career trajectories for women of color in engineering the experiences of african american and latina engineering professors,,EXPLORING CAREER TRAJECTORIES FOR WOMEN OF COLOR IN ENGINEERING: THE EXPERIENCES OF AFRICAN AMERICAN AND LATINA ENGINEERING PROFESSORS,2013,1/1/13,167998872,19,3,209,225,13,gender_only,journal of women and minorities in science and engineering
2614886817.0,,promoting women as leaders for engineering the role of individuals organizations and professional societies,,"Promoting Women As Leaders For Engineering: The Role Of Individuals, Organizations And Professional Societies",2006,6/18/06,,,,,,0,,
2941435150.0,10.3389/FPSYG.2019.00917,scholarship of discovery and beyond thinking about multiple forms of scholarship and elements of project based learning to engage undergraduates in publishable research,,Scholarship of Discovery and Beyond: Thinking About Multiple Forms of Scholarship and Elements of Project-Based Learning to Engage Undergraduates in Publishable Research.,2019,4/24/19,9692511,10,,917,917,0,,frontiers in psychology
2014704677.0,10.1007/S00285-005-0326-6,ecological conditions that favor the evolution of intermediate virulence in an environmentally transmitted parasite,,Ecological conditions that favor the evolution of intermediate-virulence in an environmentally transmitted parasite,2005,6/6/05,171842551,51,4,389,402,1,,journal of mathematical biology
18236153.0,10.1007/978-1-4020-6835-5_7,what is in it for me the benefits of diversity in scientific communities,,What Is in It for Me? The Benefits of Diversity in Scientific Communities,2011,1/1/11,,,,133,155,27,gender_only,
2613217466.0,,creating a culture of success for women in stem the advanceing faculty program at louisiana tech university,,Creating a Culture of Success for Women in STEM: The ADVANCEing Faculty Program at Louisiana Tech University,2011,6/26/11,,,,,,0,,
2508821056.0,10.1145/2978192.2978207,advancing diversity and inclusivity in stem education,SIGITE/RIIT,Advancing Diversity and Inclusivity in STEM Education,2016,9/28/16,,,,83,84,1,,
3046026037.0,10.1002/HRDQ.21408,do servant transformational transactional and passive avoidant leadership styles influence mentoring competencies for faculty a study of a gender equity leadership development program,,"Do servant, transformational, transactional, and passive avoidant leadership styles influence mentoring competencies for faculty? A study of a gender equity leadership development program",2021,2/1/21,191693275,32,1,55,75,2,gender_only,human resource development quarterly
3046062913.0,10.5194/ADGEO-53-117-2020,hostile climates are barriers to diversifying the geosciences,,Hostile climates are barriers to diversifying the geosciences,2020,7/28/20,13330807,53,,117,127,14,,advances in geosciences
2561697052.0,,advancing to full a panel discussion 2013,,ADVANCING to Full: A Panel Discussion (2013),2013,1/1/13,,,,,,0,,
141178354.0,,what does it take to get tenure,,What Does It Take to Get Tenure,2004,1/1/04,,,,,,2,,
2073553954.0,10.1080/03075079.2013.801432,different people have different priorities work family balance gender and the discourse of choice,,"‘Different people have different priorities’: work–family balance, gender, and the discourse of choice",2014,10/21/14,162196882,39,9,1573,1585,50,,studies in higher education
2758301572.0,10.1145/3125659.3125716,reimagining and refining campus cultures promoting vibrant learning environments at rit,SIGITE,Reimagining and Refining Campus Cultures: Promoting Vibrant Learning Environments at RIT,2017,9/27/17,,,,59,60,0,,
2023216257.0,10.1615/JWOMENMINORSCIENENG.V10.I4.10,career family and institutional variables in the work lives of academic women in the chemical sciences,,"CAREER, FAMILY, AND INSTITUTIONAL VARIABLES IN THE WORK LIVES OF ACADEMIC WOMEN IN THE CHEMICAL SCIENCES",2004,1/1/04,167998872,10,4,297,316,5,,journal of women and minorities in science and engineering
2800280282.0,10.3390/SOCSCI7050071,how the demographic composition of academic science and engineering departments influences workplace culture faculty experience and retention risk,,"How the Demographic Composition of Academic Science and Engineering Departments Influences Workplace Culture, Faculty Experience, and Retention Risk",2018,4/24/18,48985842,7,5,71,,2,gender_only,the social sciences
2342928948.0,10.1109/ISECON.2016.7457520,components and outcomes of an interdisciplinary research program to inspire underrepresented undergraduate students in stem fields,,Components and outcomes of an interdisciplinary research program to inspire underrepresented undergraduate students in STEM fields,2016,3/5/16,,,,141,148,1,,
2032662118.0,10.1177/135050840074003,moving out of the armchair developing a framework to bridge the gap between feminist theory and practice,,Moving Out of the ‘Armchair’: Developing a Framework to Bridge the Gap Between Feminist Theory and Practice,2000,11/1/00,72915307,7,4,553,571,211,gender_only,organization
2915132434.0,10.1108/EDI-09-2017-0187,interactive theater an effective tool to reduce gender bias in faculty searches,,Interactive theater: an effective tool to reduce gender bias in faculty searches,2019,3/11/19,97033246,38,2,178,187,2,gender_only,equality diversity and inclusion an international journal
2154642700.0,10.1002/J.2168-9830.2008.TB00964.X,a new paradigm for a new field communicating representations of engineering education research,,A new paradigm for a new field: Communicating representations of engineering education research,2008,4/1/08,73400788,97,2,147,162,36,,journal of engineering education
2027305600.0,10.1057/HEP.2009.18,the tenure process and extending the tenure clock the experience of faculty at one university,,The Tenure Process and Extending the Tenure Clock: The Experience of Faculty at One University,2010,2/9/10,95227037,23,1,17,38,12,gender_only,higher education policy
2088634259.0,10.1177/0886109914555217,work life fit the intersection of developmental life cycle and academic life cycle,,Work/Life Fit The Intersection of Developmental Life Cycle and Academic Life Cycle,2015,11/1/15,190691735,30,4,519,532,8,,affilia
2148263645.0,10.1080/01639260903571880,multicultural e resources an exploratory study of resources held by arl libraries,,Multicultural E-Resources: An Exploratory Study of Resources Held by ARL Libraries,2010,2/23/10,38119698,29,1,65,80,4,,behavioral & social sciences librarian
1523814020.0,,university leaders use of episodic power to support faculty community engagement,,University Leaders' Use of Episodic Power to Support Faculty Community Engagement.,2013,3/22/13,2764621431,19,2,5,20,13,,michigan journal of community service learning
2770058181.0,10.1090/NOTI1600,reducing bias in faculty searches,,Reducing Bias in Faculty Searches,2017,12/1/17,182658835,64,11,1304,1307,0,,notices of the american mathematical society
2613063338.0,,gateways to academic leadership positions and impact on women in the professorial ranks,,"Gateways to Academic Leadership Positions, and Impact on Women in the Professorial Ranks",2011,3/28/11,2764354457,,,,,1,,women in engineering proactive network
2804857049.0,10.1021/BK-2018-1274.CH001,grants in the digital age incorporating social media into sponsored projects,ACS Symposium Series,Grants in the Digital Age: Incorporating Social Media into Sponsored Projects,2018,1/1/18,,,,1,17,0,,
2527445224.0,,effects of an external mentoring program in a department of mathematics,,Effects of an External Mentoring Program in a Department of Mathematics,2016,6/10/16,2764490363,8,2,300,309,0,,international journal of gender science and technology
2168518512.0,10.1007/S10755-014-9302-7,invisible but essential the role of professional networks in promoting faculty agency in career advancement,,Invisible but Essential: The Role of Professional Networks in Promoting Faculty Agency in Career Advancement,2015,4/1/15,53132383,40,2,159,171,36,,innovative higher education
2612274471.0,,ndsu advance forward enhancing recruitment retention and advancement of women faculty in engineering at north dakota state university,,"Ndsu Advance Forward: Enhancing Recruitment, Retention, And Advancement Of Women Faculty In Engineering At North Dakota State University",2010,6/20/10,,,,,,0,,
2731035587.0,,utilizing an nsf advance grant as a platform to advance all women faculty and graduate students in stem,,Utilizing an NSF ADVANCE Grant as a Platform to Advance all Women Faculty and Graduate Students in STEM,2011,2/5/11,,,,,,0,,
2887530568.0,,nsf advance initiative institutional transformation to achieve faculty diversity,,NSF ADVANCE initiative; institutional transformation to achieve faculty diversity,2004,6/21/04,,36,5,239,,0,,
2603277994.0,,factoring family considerations into female faculty choices for international engagement in engineering it and computer science,,"Factoring Family Considerations into Female Faculty Choices for International Engagement in Engineering, IT, and Computer Science",2015,6/14/15,,,,,,1,,
2049944762.0,10.1353/RHE.2011.0000,faculty sense of agency in decisions about work and family,,Faculty Sense of Agency in Decisions about Work and Family,2011,1/1/11,186832212,34,3,447,476,97,,the review of higher education
2276105541.0,,rethinking inclusion case studies of identity integration and power in professional knowledge work organizations,,"Rethinking Inclusion: Case Studies of Identity, Integration, and Power in Professional Knowledge Work Organizations",2009,1/1/09,,,,,,0,,
2184265879.0,10.1108/S1529-2126(2012)0000016011,doing it all the effects of gender rank and department climate on work family conflict for faculty at liberal arts colleges,,"DOING IT ALL: THE EFFECTS OF GENDER, RANK, AND DEPARTMENT CLIMATE ON WORK-FAMILY CONFLICT FOR FACULTY AT LIBERAL ARTS COLLEGES",2012,7/20/12,,16,,,,5,,
2793277512.0,10.1002/SMI.2798,reactions to psychological contract breaches and organizational citizenship behaviours an experimental manipulation of severity,,Reactions to psychological contract breaches and organizational citizenship behaviours: An experimental manipulation of severity.,2018,8/1/18,53429330,34,3,391,402,4,,stress and health
2144608052.0,10.1353/JHE.2007.0003,demographic inertia revisited an immodest proposal to achieve equitable gender representation among faculty in higher education,,Demographic Inertia Revisited: An Immodest Proposal to Achieve Equitable Gender Representation among Faculty in Higher Education,2007,1/17/07,71326023,78,1,1,26,128,,the journal of higher education
2977378204.0,10.33915/ETD.5103,men faculty engagement in gender equity work in stem the radicalization of doing the right thing,,"Men Faculty Engagement in Gender Equity Work in STEM: The Radicalization of ""Doing the Right Thing""",2017,1/1/17,,,,,,2,,
2063380934.0,10.1080/09585190903363797,comparing preferences for employing males and nationals across countries extending relational models and social dominance theory,,Comparing preferences for employing males and nationals across countries: extending relational models and social dominance theory,2009,12/7/09,184846731,20,12,2471,2493,11,gender_only,international journal of human resource management
1973491230.0,10.1615/JWOMENMINORSCIENENG.V13.I1.40,speaking out on gender reflections on women s advancement in the stem disciplines,,Speaking Out on Gender: Reflections on Women's Advancement in the STEM Disciplines,2007,1/1/07,167998872,13,1,77,94,15,gender_only,journal of women and minorities in science and engineering
2790191523.0,10.1007/978-3-319-74760-6_7,stem women faculty struggling for recognition and advancement in a men s club culture,,STEM Women Faculty Struggling for Recognition and Advancement in a “Men’s Club” Culture,2018,1/1/18,,,,121,149,4,gender_only,
2807662620.0,,using data to drive institutional change university of delaware advance institute research on faculty women of color,,Using Data to Drive Institutional Change: University of Delaware ADVANCE Institute Research on Faculty Women of Color,2018,4/29/18,,,,,,0,,
289024250.0,10.1108/S1529-2126201419,gender transformation in the academy,Gender Transformation in the Academy,Gender Transformation in the Academy,2014,10/6/14,,19,,,,5,gender_only,
609068420.0,10.4337/9781848440159.00016,are smart men smarter than smart women the epistemology of ignorance women and the production of knowledge,,"Are Smart Men Smarter than Smart Women? The Epistemology of Ignorance, Women, and the Production of Knowledge",2008,1/31/08,3121261024,,,,,2,,research papers in economics
2890870873.0,10.1190/SEGAM2018-2998379.1,intersectional approaches to counter harassment and discrimination in geophysics,,Intersectional approaches to counter harassment and discrimination in geophysics,2018,8/27/18,169290648,,,,,1,,seg technical program expanded abstracts
2610887783.0,,the university of wisconsin madison advance program progress to date,,The University Of Wisconsin-Madison ADVANCE Program: Progress To Date,2007,4/11/07,2764354457,,,,,0,,women in engineering proactive network
2999678367.0,10.5399/OSU/ADVJRNL.1.2.3,addressing the symbolic dimension of oppression through an institutional transformation seminar with university relations and marketing,,Addressing the Symbolic Dimension of Oppression through an Institutional Transformation Seminar with University Relations and Marketing,2020,1/18/20,,1,2,11750,,0,,
2579220649.0,,parental leave at bsu what we have and what we need,,Parental Leave at BSU – What We Have and What We Need,2016,1/1/16,2764555394,35,2,7,9,0,,bridgewater review
2551204900.0,,overview self efficacy in stem,,Overview: Self-Efficacy in STEM,2009,1/1/09,,,,,,26,,
1489386544.0,,stem faculty and parental leave understanding an institution s policy within a national policy context through structuration theory,,STEM Faculty and Parental Leave: Understanding an Institution's Policy within a National Policy Context through Structuration Theory,2013,7/30/13,2764490363,5,2,102,125,2,,international journal of gender science and technology
3067297376.0,10.1021/BK-2020-1354.CH003,understanding bias in science,ACS Symposium Series,Understanding Bias in Science,2020,1/1/20,,,,29,49,0,,
35758529.0,,isu advance transformation across the university hierarchy to enhance recruitment retention and advancement of women faculty in engineering,,"ISU ADVANCE—Transformation Across the University Hierarchy to Enhance Recruitment, Retention and Advancement of Women Faculty in Engineering",2010,6/20/10,,,,,,2,gender_only,
1582760063.0,10.1002/9781119067573.CH5,strategic institutional change to support advancement of women scientists in the academy,Women in the Geosciences,Strategic Institutional Change to Support Advancement of Women Scientists in the Academy,2015,5/8/15,,2011,,37,49,3,,
